id,order_sn,ad_id,status,order_sub_status_name,order_time,click_event_time,commission,new_customer,channel_tag,order_source,total_cost,fds_black_order,order_quality,created_at,updated_at,is_callback,callback_time,click_id
556596,25050937772039,231561881,1,已付款,2025/5/9 16:55,1746722246210,41.54,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746722246210-~231561881,app-ios,624,0,待定,2025/5/9 16:55,2025/5/9 23:55,1,2025/5/9 17:12,NULL
556619,25050977055949,231561881,0,已失效,2025/5/9 16:56,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,552,1,/,2025/5/9 16:56,2025/5/9 23:55,0,NULL,NULL
556634,25050976148449,233502029,1,已付款,2025/5/9 16:56,1746701553896,0,2,dd391ccef6b13960d42d394c8934fc97-~1746701553896-~233502029,app-android,18.8,1,/,2025/5/9 16:56,2025/5/9 23:55,0,NULL,NULL
556657,25050952377004,231561881,1,已付款,2025/5/9 16:56,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,96,1,/,2025/5/9 16:56,2025/5/9 23:55,0,NULL,NULL
556663,25050935716710,231561881,1,已付款,2025/5/9 16:56,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,456,1,/,2025/5/9 16:56,2025/5/9 23:55,0,NULL,NULL
557505,25050936367610,233502003,0,已失效,2025/5/9 17:02,1746780786588,8.32,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746780786588-~233502003,app-ios,118.88,0,待定,2025/5/9 17:03,2025/5/9 23:55,1,2025/5/9 17:19,NULL
557591,25050964436269,233762542,0,已失效,2025/5/9 17:03,1746709711906,4.22,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746709711906-~233762542,app-ios,127,0,待定,2025/5/9 17:04,2025/5/9 23:55,1,2025/5/9 17:20,NULL
558178,25050956271385,231576604,1,已下单,2025/5/9 17:05,1746749217205,1.15,2,dd391ccef6b13960d42d394c8934fc97-~1746749217205-~231576604,app-android,38.2,0,待定,2025/5/9 17:06,2025/5/9 23:55,1,2025/5/9 17:22,NULL
558301,25050975979949,231576604,1,已付款,2025/5/9 17:07,1746768800440,0,2,dd391ccef6b13960d42d394c8934fc97-~1746768800440-~231576604,app-android,298,1,/,2025/5/9 17:07,2025/5/9 23:55,0,NULL,NULL
558329,25050952953304,233502003,1,已付款,2025/5/9 17:08,1746722471160,6.81,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746722471160-~233502003,app-ios,227,0,待定,2025/5/9 17:08,2025/5/9 23:55,1,2025/5/9 17:25,NULL
558338,25050936639439,233762542,1,已付款,2025/5/9 17:07,1746711662730,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746711662730-~233762542,app-ios,145,1,/,2025/5/9 17:08,2025/5/9 23:55,0,NULL,NULL
558360,25050945377629,233498046,1,已付款,2025/5/9 17:08,1746780191883,10.01,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746780191883-~233498046,app-ios,143,0,待定,2025/5/9 17:08,2025/5/9 23:55,1,2025/5/9 17:25,NULL
559048,25050975864349,233762582,1,已付款,2025/5/9 17:11,1746706502826,0.4,2,dd391ccef6b13960d42d394c8934fc97-~1746706502826-~233762582,app-android,80,0,待定,2025/5/9 17:11,2025/5/9 23:55,1,2025/5/9 17:28,NULL
559094,25050945390329,231561881,1,已付款,2025/5/9 17:09,1746760545786,1.15,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760545786-~231561881,app-ios,115,0,待定,2025/5/9 17:12,2025/5/9 23:55,1,2025/5/9 17:26,NULL
559298,25050936111410,231561881,0,已失效,2025/5/9 17:14,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,248,1,/,2025/5/9 17:14,2025/5/9 23:55,0,NULL,NULL
559537,25050976555349,231561881,1,已付款,2025/5/9 17:14,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,82,1,/,2025/5/9 17:15,2025/5/9 23:55,0,NULL,NULL
559546,25050965001069,231561881,1,已付款,2025/5/9 17:14,1746760438292,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760438292-~231561881,app-ios,166,1,/,2025/5/9 17:15,2025/5/9 23:55,0,NULL,NULL
560039,25050956023885,233762542,1,已付款,2025/5/9 17:18,1746764612930,9.4,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746764612930-~233762542,app-ios,313.02,0,待定,2025/5/9 17:18,2025/5/9 23:55,1,2025/5/9 17:35,NULL
560135,25050976467749,233762542,1,已付款,2025/5/9 17:19,1746764612930,13,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746764612930-~233762542,app-ios,130,0,待定,2025/5/9 17:19,2025/5/9 23:55,1,2025/5/9 17:36,NULL
560205,25050948523656,233762542,1,已付款,2025/5/9 17:19,1746764612930,1.32,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746764612930-~233762542,app-ios,132,0,待定,2025/5/9 17:20,2025/5/9 23:55,1,2025/5/9 17:36,NULL
560818,25050976430649,231576604,1,已付款,2025/5/9 17:22,1746760556633,0,2,dd391ccef6b13960d42d394c8934fc97-~1746760556633-~231576604,app-android,126.32,1,/,2025/5/9 17:22,2025/5/9 23:55,0,NULL,NULL
560825,25050976433749,233498046,1,已付款,2025/5/9 17:22,1746774491657,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746774491657-~233498046,app-ios,266,1,/,2025/5/9 17:22,2025/5/9 23:55,0,NULL,NULL
561106,25050976382449,233762542,1,已付款,2025/5/9 17:24,1746704066621,0.12,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746704066621-~233762542,app-ios,23.46,0,待定,2025/5/9 17:25,2025/5/9 23:55,1,2025/5/9 17:41,NULL
561109,25050937117039,233762542,1,已付款,2025/5/9 17:25,1746708227521,8.16,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746708227521-~233762542,app-ios,272,0,待定,2025/5/9 17:25,2025/5/9 23:55,1,2025/5/9 17:42,NULL
561553,25050981992979,233762542,1,已付款,2025/5/9 17:25,1746721231310,6.63,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746721231310-~233762542,app-ios,188.25,0,待定,2025/5/9 17:25,2025/5/9 23:55,1,2025/5/9 17:42,NULL
561587,25050937766939,231561881,1,已付款,2025/5/9 17:25,1746661929762,2.13,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746661929762-~231561881,app-ios,70.9,0,待定,2025/5/9 17:26,2025/5/9 23:55,1,2025/5/9 17:42,NULL
561797,25050934984910,231561881,1,已付款,2025/5/9 17:28,1746782313524,3.58,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746782313524-~231561881,app-ios,71.56,0,待定,2025/5/9 17:28,2025/5/9 23:55,1,2025/5/9 17:44,NULL
562603,25050951637804,231561881,1,已付款,2025/5/9 17:31,1746743574500,9.8,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746743574500-~231561881,app-ios,140,0,待定,2025/5/9 17:32,2025/5/9 23:55,1,2025/5/9 17:48,NULL
564471,25050935882039,231576604,1,已付款,2025/5/9 17:43,1746757109122,0,2,dd391ccef6b13960d42d394c8934fc97-~1746757109122-~231576604,app-android,42.33,1,/,2025/5/9 17:43,2025/5/9 23:55,0,NULL,NULL
564498,25050935522910,231576604,1,已付款,2025/5/9 17:43,1746777245757,9.79,2,dd391ccef6b13960d42d394c8934fc97-~1746777245757-~231576604,app-android,89,0,待定,2025/5/9 17:43,2025/5/9 23:55,1,2025/5/9 18:00,NULL
564596,25050975071249,231576604,1,已付款,2025/5/9 17:44,1746714779024,5.67,5,dd391ccef6b13960d42d394c8934fc97-~1746714779024-~231576604,app-android,68,0,待定,2025/5/9 17:44,2025/5/9 23:55,1,2025/5/9 18:01,NULL
565152,25050935812239,231561881,1,已付款,2025/5/9 17:45,1746781073072,32.61,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746781073072-~231561881,app-ios,465.86,0,待定,2025/5/9 17:45,2025/5/9 23:55,1,2025/5/9 18:02,NULL
565185,25050944555029,233762542,1,已付款,2025/5/9 17:46,1746711374097,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746711374097-~233762542,app-ios,164,1,/,2025/5/9 17:46,2025/5/9 23:55,0,NULL,NULL
565350,25050935421110,233502003,1,已付款,2025/5/9 17:48,1746766021487,27.97,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746766021487-~233502003,app-ios,373.87,0,待定,2025/5/9 17:48,2025/5/9 23:55,1,2025/5/9 18:05,NULL
565364,25050944506829,233502003,1,已付款,2025/5/9 17:48,1746766021487,1,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746766021487-~233502003,app-ios,20,0,待定,2025/5/9 17:48,2025/5/9 23:55,1,2025/5/9 18:05,NULL
565392,25050935784439,231576604,1,已付款,2025/5/9 17:48,1746779243113,0.16,2,dd391ccef6b13960d42d394c8934fc97-~1746779243113-~231576604,app-android,21,0,待定,2025/5/9 17:49,2025/5/9 23:55,1,2025/5/9 18:05,NULL
565403,25050935793839,231561881,0,已失效,2025/5/9 17:48,1746719477340,1.6,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746719477340-~231561881,app-ios,128,0,待定,2025/5/9 17:49,2025/5/9 23:55,1,2025/5/9 18:05,NULL
565424,25050935699839,231561881,1,已付款,2025/5/9 17:49,1746719477340,1.11,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746719477340-~231561881,app-ios,37,0,待定,2025/5/9 17:49,2025/5/9 23:55,1,2025/5/9 18:06,NULL
565460,25050964304969,231561881,1,已付款,2025/5/9 17:49,1746719477340,0.49,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746719477340-~231561881,app-ios,49,0,待定,2025/5/9 17:49,2025/5/9 23:55,1,2025/5/9 18:06,NULL
565467,25050952007204,231561881,1,已付款,2025/5/9 17:49,1746719477340,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746719477340-~231561881,app-ios,42,0,待定,2025/5/9 17:49,2025/5/9 23:55,0,NULL,NULL
566279,25050935675139,233498046,1,已下单,2025/5/9 17:52,1746752856070,2.29,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746752856070-~233498046,app-ios,76.42,0,待定,2025/5/9 17:53,2025/5/9 23:55,1,2025/5/9 18:09,NULL
566371,25050964210469,233498054,1,已付款,2025/5/9 17:53,1746763800550,0,2,dd391ccef6b13960d42d394c8934fc97-~1746763800550-~233498054,app-android,119.9,1,/,2025/5/9 17:54,2025/5/9 23:55,0,NULL,NULL
567222,25050947841056,233498054,1,已付款,2025/5/9 17:55,1746714920343,3.99,2,dd391ccef6b13960d42d394c8934fc97-~1746714920343-~233498054,app-android,117.32,0,待定,2025/5/9 17:58,2025/5/9 23:55,1,2025/5/9 18:12,NULL
567976,25050975616549,233498054,0,已失效,2025/5/9 18:00,1746709112989,0,2,dd391ccef6b13960d42d394c8934fc97-~1746709112989-~233498054,app-android,154.6,1,/,2025/5/9 18:01,2025/5/9 23:55,0,NULL,NULL
569126,25050963677569,231561881,1,已付款,2025/5/9 18:08,1746591187688,2.95,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746591187688-~231561881,app-ios,64,0,待定,2025/5/9 18:09,2025/5/9 23:55,1,2025/5/9 18:25,NULL
570717,25050935395610,231561881,1,已付款,2025/5/9 18:17,1746528916040,1.45,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746528916040-~231561881,app-ios,34,0,待定,2025/5/9 18:17,2025/5/9 23:55,1,2025/5/9 18:34,NULL
570865,25050933956610,233460954,1,已付款,2025/5/9 18:15,1746602715236,0,2,dd391ccef6b13960d42d394c8934fc97-~1746602715236-~233460954,app-android,52.7,1,/,2025/5/9 18:19,2025/5/9 23:55,0,NULL,NULL
571340,25050954686085,231561881,1,已付款,2025/5/9 18:20,1746779628166,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746779628166-~231561881,app-ios,614.4,1,/,2025/5/9 18:20,2025/5/9 23:55,0,NULL,NULL
571604,25050934690910,231561881,0,已失效,2025/5/9 18:22,1746769067061,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746769067061-~231561881,app-ios,5599,0,待定,2025/5/9 18:22,2025/5/9 23:55,0,NULL,NULL
571652,25050935062739,233762542,1,已付款,2025/5/9 18:22,1746776549897,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746776549897-~233762542,app-ios,31.11,1,/,2025/5/9 18:23,2025/5/9 23:55,0,NULL,NULL
571741,25050934631210,231576604,1,已付款,2025/5/9 18:24,1746767714200,25.78,2,dd391ccef6b13960d42d394c8934fc97-~1746767714200-~231576604,app-android,400.65,0,待定,2025/5/9 18:24,2025/5/9 23:55,1,2025/5/9 18:41,NULL
574057,25050980518379,231561881,1,已付款,2025/5/9 18:35,1746748079414,8.65,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746748079414-~231561881,app-ios,278.25,0,待定,2025/5/9 18:36,2025/5/9 23:55,1,2025/5/9 18:52,NULL
575054,25050974750449,231561881,1,已付款,2025/5/9 18:43,1746751050204,4.76,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746751050204-~231561881,app-ios,68,0,待定,2025/5/9 18:43,2025/5/9 23:55,1,2025/5/9 19:00,NULL
575890,25050945871356,233762582,1,已付款,2025/5/9 18:48,1746787655562,5.67,2,dd391ccef6b13960d42d394c8934fc97-~1746787655562-~233762582,app-android,189,0,待定,2025/5/9 18:48,2025/5/9 23:55,1,2025/5/9 19:05,NULL
575969,25050963135969,231576604,1,已付款,2025/5/9 18:46,1746619188300,6.93,2,dd391ccef6b13960d42d394c8934fc97-~1746619188300-~231576604,app-android,99,0,待定,2025/5/9 18:49,2025/5/9 23:55,1,2025/5/9 19:03,NULL
576544,25050945851056,231576604,1,已付款,2025/5/9 18:47,1746619188300,6.09,2,dd391ccef6b13960d42d394c8934fc97-~1746619188300-~231576604,app-android,87,0,待定,2025/5/9 18:51,2025/5/9 23:55,1,2025/5/9 19:03,NULL
576612,25050962207169,233498046,1,已付款,2025/5/9 18:51,1746787840511,1.19,5,17d4ce1e68247e20b48538fc3d6e70f9-~1746787840511-~233498046,app-ios,44.82,0,待定,2025/5/9 18:52,2025/5/9 23:55,1,2025/5/9 19:08,NULL
577718,25050962009269,231561881,1,已付款,2025/5/9 19:00,1746772201908,1.68,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746772201908-~231561881,app-ios,168,0,待定,2025/5/9 19:00,2025/5/9 23:55,1,2025/5/9 19:17,NULL
578083,25050966909585,231561881,0,已失效,2025/5/9 19:01,1746759069288,4.18,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746759069288-~231561881,app-ios,209,0,待定,2025/5/9 19:01,2025/5/9 23:55,1,2025/5/9 19:18,NULL
578152,25050950565504,231576604,1,已付款,2025/5/9 19:02,1746788224364,1.47,2,dd391ccef6b13960d42d394c8934fc97-~1746788224364-~231576604,app-android,49,0,待定,2025/5/9 19:02,2025/5/9 23:55,1,2025/5/9 19:19,NULL
578289,25050966884285,231576604,0,已失效,2025/5/9 19:04,1746753217545,0,2,dd391ccef6b13960d42d394c8934fc97-~1746753217545-~231576604,app-android,141.7,1,/,2025/5/9 19:05,2025/5/9 23:55,0,NULL,NULL
579710,25050946157756,231561881,1,已付款,2025/5/9 19:11,1746758174327,0.11,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746758174327-~231561881,app-ios,21.07,0,待定,2025/5/9 19:11,2025/5/9 23:55,1,2025/5/9 19:27,NULL
579863,25050974119049,233498046,1,已付款,2025/5/9 19:10,1746754464600,1.45,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746754464600-~233498046,app-android,48.32,0,待定,2025/5/9 19:13,2025/5/9 23:55,1,2025/5/9 19:27,NULL
580742,25050980316579,231561881,1,已付款,2025/5/9 19:17,1746546072731,0.63,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746546072731-~231561881,app-ios,21,0,待定,2025/5/9 19:19,2025/5/9 23:55,1,2025/5/9 19:34,NULL
581186,25050962331069,231576604,1,已付款,2025/5/9 19:20,1746632063742,17.13,2,dd391ccef6b13960d42d394c8934fc97-~1746632063742-~231576604,app-android,262,0,待定,2025/5/9 19:20,2025/5/9 23:55,1,2025/5/9 19:37,NULL
581475,25050934709939,233762542,1,已付款,2025/5/9 19:18,1746720438092,27.16,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,286,0,待定,2025/5/9 19:22,2025/5/9 23:55,1,2025/5/9 19:35,NULL
581543,25050962303769,231561881,1,已付款,2025/5/9 19:22,1746743581422,2.66,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746743581422-~231561881,app-ios,88.85,0,待定,2025/5/9 19:23,2025/5/9 23:55,1,2025/5/9 19:39,NULL
581582,25050934648439,233762542,1,已付款,2025/5/9 19:20,1746720438092,21.72,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,181,0,待定,2025/5/9 19:23,2025/5/9 23:55,1,2025/5/9 19:37,NULL
581586,25050949215604,231576604,0,已失效,2025/5/9 19:23,1746746004760,20.9,2,dd391ccef6b13960d42d394c8934fc97-~1746746004760-~231576604,app-android,418,0,待定,2025/5/9 19:23,2025/5/9 23:55,1,2025/5/9 19:40,NULL
581661,25050962358869,231561881,1,已付款,2025/5/9 19:21,1746768770839,4.44,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746768770839-~231561881,app-ios,148,0,待定,2025/5/9 19:24,2025/5/9 23:55,1,2025/5/9 19:38,NULL
581783,25050973867649,233762542,1,已付款,2025/5/9 19:21,1746720438092,23.64,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,197,0,待定,2025/5/9 19:25,2025/5/9 23:55,1,2025/5/9 19:38,NULL
582320,25050958208056,233762542,1,已付款,2025/5/9 19:22,1746720438092,23.28,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,194,0,待定,2025/5/9 19:26,2025/5/9 23:55,1,2025/5/9 19:39,NULL
582412,25050932543410,233762542,1,已付款,2025/5/9 19:23,1746720438092,13.37,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,191,0,待定,2025/5/9 19:27,2025/5/9 23:55,1,2025/5/9 19:40,NULL
582481,25050958148956,233762542,1,已付款,2025/5/9 19:24,1746720438092,10.99,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,157,0,待定,2025/5/9 19:28,2025/5/9 23:55,1,2025/5/9 19:41,NULL
583396,25050965478379,233762542,1,已付款,2025/5/9 19:28,1746720438092,13.86,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,198,0,待定,2025/5/9 19:32,2025/5/9 23:55,1,2025/5/9 19:45,NULL
583448,25050941530629,233762542,1,已付款,2025/5/9 19:29,1746720438092,21.2,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,212,0,待定,2025/5/9 19:33,2025/5/9 23:55,1,2025/5/9 19:46,NULL
583512,25050932407610,233762542,1,已付款,2025/5/9 19:30,1746720438092,9.03,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746720438092-~233762542,app-ios,129,0,待定,2025/5/9 19:34,2025/5/9 23:55,1,2025/5/9 19:47,NULL
584259,25050985861049,233502003,1,已付款,2025/5/9 19:35,1746783491078,10.8,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746783491078-~233502003,app-ios,216,0,待定,2025/5/9 19:36,2025/5/9 23:55,1,2025/5/9 19:52,NULL
584339,25050966158085,233502003,1,已付款,2025/5/9 19:36,1746780786588,8.32,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746780786588-~233502003,app-ios,118.86,0,待定,2025/5/9 19:36,2025/5/9 23:55,1,2025/5/9 19:53,NULL
584379,25050946507439,233498046,1,已付款,2025/5/9 19:36,1746742946365,1.68,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746742946365-~233498046,app-ios,56.23,0,待定,2025/5/9 19:37,2025/5/9 23:55,1,2025/5/9 19:53,NULL
584392,25050985780549,231576604,0,已失效,2025/5/9 19:36,1746790196148,3.52,2,dd391ccef6b13960d42d394c8934fc97-~1746790196148-~231576604,app-android,49,0,待定,2025/5/9 19:37,2025/5/9 23:55,1,2025/5/9 19:53,NULL
584536,25050961125169,233460954,1,已付款,2025/5/9 19:38,1746754684115,0.42,2,dd391ccef6b13960d42d394c8934fc97-~1746754684115-~233460954,app-android,6,0,待定,2025/5/9 19:38,2025/5/9 23:55,1,2025/5/9 19:55,NULL
584573,25050961136569,233502029,0,已失效,2025/5/9 19:39,1746789475305,0,0,dd391ccef6b13960d42d394c8934fc97-~1746789475305-~233502029,app-android,59,1,/,2025/5/9 19:39,2025/5/9 23:55,0,NULL,NULL
584608,25050985773349,231576604,1,已付款,2025/5/9 19:35,1746533688269,28.25,2,dd391ccef6b13960d42d394c8934fc97-~1746533688269-~231576604,app-android,403.5,0,待定,2025/5/9 19:39,2025/5/9 23:55,1,2025/5/9 19:52,NULL
584654,25050933009710,231576604,1,已付款,2025/5/9 19:39,1746789830003,0.01,2,dd391ccef6b13960d42d394c8934fc97-~1746789830003-~231576604,app-android,1,0,待定,2025/5/9 19:39,2025/5/9 23:55,1,2025/5/9 19:56,NULL
585681,25050958575656,233498054,1,已付款,2025/5/9 19:43,1746709112989,0,2,dd391ccef6b13960d42d394c8934fc97-~1746709112989-~233498054,app-android,86.6,1,/,2025/5/9 19:43,2025/5/9 23:55,0,NULL,NULL
585801,25050946368039,231561881,1,已付款,2025/5/9 19:44,1746784706964,2.74,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746784706964-~231561881,app-ios,39.14,0,待定,2025/5/9 19:44,2025/5/9 23:55,1,2025/5/9 20:01,NULL
586007,25050965982685,231561881,1,已付款,2025/5/9 19:42,1746741616251,3.63,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746741616251-~231561881,app-ios,120.85,0,待定,2025/5/9 19:45,2025/5/9 23:55,1,2025/5/9 19:59,NULL
586459,25050932856310,231576604,1,已付款,2025/5/9 19:45,1746745581268,0.23,2,dd391ccef6b13960d42d394c8934fc97-~1746745581268-~231576604,app-android,45.68,0,待定,2025/5/9 19:45,2025/5/9 23:55,1,2025/5/9 20:02,NULL
586536,25050958538256,231576604,1,已付款,2025/5/9 19:46,1746758859077,2.5,2,dd391ccef6b13960d42d394c8934fc97-~1746758859077-~231576604,app-android,83.33,0,待定,2025/5/9 19:46,2025/5/9 23:55,1,2025/5/9 20:03,NULL
586688,25050986364349,231561881,1,已付款,2025/5/9 19:47,1746790280914,0.11,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746790280914-~231561881,app-ios,22,0,待定,2025/5/9 19:48,2025/5/9 23:55,1,2025/5/9 20:04,NULL
586762,25050958512056,231576604,1,已付款,2025/5/9 19:45,1746533688269,47.17,2,dd391ccef6b13960d42d394c8934fc97-~1746533688269-~231576604,app-android,427,0,待定,2025/5/9 19:48,2025/5/9 23:55,1,2025/5/9 20:02,NULL
587907,25050986271249,233498054,1,已付款,2025/5/9 19:52,1746749088649,1.49,2,dd391ccef6b13960d42d394c8934fc97-~1746749088649-~233498054,app-android,21.29,0,待定,2025/5/9 19:53,2025/5/9 23:55,1,2025/5/9 20:09,NULL
589335,25050964762485,231576604,1,已付款,2025/5/9 19:59,1746711737100,15.01,2,dd391ccef6b13960d42d394c8934fc97-~1746711737100-~231576604,app-android,214.48,0,待定,2025/5/9 19:59,2025/5/9 23:55,1,2025/5/9 20:16,NULL
589362,25050960612169,233502029,1,已付款,2025/5/9 19:59,1746790418468,0.78,2,dd391ccef6b13960d42d394c8934fc97-~1746790418468-~233502029,app-android,78.3,0,待定,2025/5/9 19:59,2025/5/9 23:55,1,2025/5/9 20:16,NULL
589588,25050964785885,231561881,1,已付款,2025/5/9 19:59,1746751384118,3.26,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746751384118-~231561881,app-ios,162.69,0,待定,2025/5/9 20:00,2025/5/9 23:55,1,2025/5/9 20:16,NULL
591015,25050918382910,231561881,1,已付款,2025/5/9 20:05,1746791104934,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746791104934-~231561881,app-ios,32.3,1,/,2025/5/9 20:05,2025/5/9 23:55,0,NULL,NULL
591021,25050957173756,231561881,0,已失效,2025/5/9 20:05,1746791104934,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746791104934-~231561881,app-ios,77.4,1,/,2025/5/9 20:05,2025/5/9 23:55,0,NULL,NULL
591027,25050918382810,231561881,1,已付款,2025/5/9 20:05,1746791104934,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746791104934-~231561881,app-ios,45.1,1,/,2025/5/9 20:05,2025/5/9 23:55,0,NULL,NULL
591384,25050918408410,231576604,1,已付款,2025/5/9 20:06,1746714964611,0,2,dd391ccef6b13960d42d394c8934fc97-~1746714964611-~231576604,app-android,58,1,/,2025/5/9 20:06,2025/5/9 23:55,0,NULL,NULL
591475,25050964554385,231561881,1,已付款,2025/5/9 20:07,1746746565421,4.32,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746746565421-~231561881,app-ios,143.91,0,待定,2025/5/9 20:07,2025/5/9 23:55,1,2025/5/9 20:24,NULL
592712,25050919063010,233502003,1,已付款,2025/5/9 20:11,1746718927769,5.93,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746718927769-~233502003,app-ios,159.7,0,待定,2025/5/9 20:11,2025/5/9 23:55,1,2025/5/9 20:28,NULL
592899,25050964409679,233502003,1,已付款,2025/5/9 20:13,1746792461322,3.08,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746792461322-~233502003,app-ios,102.4,0,待定,2025/5/9 20:13,2025/5/9 23:55,1,2025/5/9 20:29,NULL
593910,25050918990710,234061612,1,已付款,2025/5/9 20:16,1746788287059,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746788287059-~234061612,app-ios,43.2,1,/,2025/5/9 20:16,2025/5/9 23:55,0,NULL,NULL
594312,25050941216129,231576604,1,已付款,2025/5/9 20:18,1746792960448,11.2,2,dd391ccef6b13960d42d394c8934fc97-~1746792960448-~231576604,app-android,112,0,待定,2025/5/9 20:19,2025/5/9 23:55,1,2025/5/9 20:34,NULL
594462,25050985537549,233502003,1,已付款,2025/5/9 20:19,1746763670600,3.31,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746763670600-~233502003,app-ios,110.32,0,待定,2025/5/9 20:20,2025/5/9 23:55,1,2025/5/9 20:36,NULL
594881,25050918890310,231561881,1,已付款,2025/5/9 20:20,1746760989779,42.58,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746760989779-~231561881,app-ios,832,0,待定,2025/5/9 20:20,2025/5/9 23:55,1,2025/5/9 20:37,NULL
595557,25050917949310,231576604,0,已失效,2025/5/9 20:23,1746744444217,4.08,2,dd391ccef6b13960d42d394c8934fc97-~1746744444217-~231576604,app-android,136.14,0,待定,2025/5/9 20:24,2025/5/9 23:55,1,2025/5/9 20:40,NULL
595780,25050956664756,231576604,1,已付款,2025/5/9 20:24,1746744444217,4.08,2,dd391ccef6b13960d42d394c8934fc97-~1746744444217-~231576604,app-android,136.14,0,待定,2025/5/9 20:25,2025/5/9 23:55,1,2025/5/9 20:41,NULL
596486,25050917899410,233502003,1,已付款,2025/5/9 20:25,1746717087374,1.34,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746717087374-~233502003,app-ios,16.8,0,待定,2025/5/9 20:26,2025/5/9 23:55,1,2025/5/9 20:42,NULL
